,주문자ID,상품구매금액,나이,성별,유입경로,유입기기,사업자구분,회원구분,가입-최종주문기간,AgeGroup,region
4433,song3820,32220,47,남자,블로그광고,PC,개인,일반,0,45-49,경기도
4434,songbbag,1047130,24,남자,잡지광고,모바일,개인,일반,436,20-24,서울특별시
4435,songbyulyi,154300,48,남자,전단지광고,모바일,개인,일반,0,45-49,경상남도
4436,songchunil,221760,43,남자,지인추천,PC,사업자,사업자,3,40-44,대구광역시
4437,songeunji,94710,47,남자,인터넷검색,모바일,개인,일반,0,45-49,경기도
4438,sonhoya200,583000,48,남자,블로그광고,모바일,개인,일반,119,45-49,부산광역시
4439,sonicey,272800,48,남자,블로그광고,PC,사업자,사업자,0,45-49,경기도
4440,sonodesign,95210,44,남자,인터넷검색,모바일,사업자,사업자,74,40-44,대구광역시
4441,sontipe,73850,47,남자,SNS광고,모바일,개인,일반,0,45-49,경상남도
4442,sonym80,556350,34,남자,이메일광고,PC,사업자,사업자,516,30-34,대구광역시
4443,soo125500,110570,46,남자,SNS광고,모바일,개인,일반,0,45-49,서울특별시
4444,sook3040,56760,40,남자,전단지광고,모바일,개인,일반,0,40-44,서울특별시
4445,sook8492,341250,47,여자,인터넷검색,PC,개인,일반,65,45-49,서울특별시
4446,soonchanbang,85400,45,남자,잡지광고,PC,사업자,사업자,18,45-49,충청남도
4447,soos90,616960,51,남자,전단지광고,모바일,개인,일반,88,50-54,경상북도
4448,sooyoung,664820,48,남자,잡지광고,모바일,사업자,일반,114,45-49,경기도
4449,sori92151,1856600,32,여자,카카오톡광고,모바일,개인,일반,329,30-34,전라북도
4450,sork1771,185310,39,남자,인터넷기사광고,PC,사업자,사업자,526,35-39,충청남도
4451,sorry048,107640,44,남자,SNS광고,모바일,개인,사업자,0,40-44,광주광역시
4452,sorry0705,806750,27,여자,기타,PC,사업자,사업자,222,25-29,충청북도
4453,sossos67,213870,48,남자,블로그광고,모바일,개인,일반,0,45-49,경상남도
4454,sou1124,116820,45,남자,전단지광고,모바일,사업자,사업자,0,45-49,대구광역시
4455,sound9298,848960,23,여자,이메일광고,PC,사업자,사업자,311,20-24,제주특별자치도
4456,soung9309,9174540,40,남자,잡지광고,모바일,사업자,사업자,421,40-44,경기도
4457,sowon3448,292130,33,남자,이메일광고,PC,사업자,사업자,431,30-34,경상남도
4458,soyung,164120,46,남자,전단지광고,모바일,개인,일반,0,45-49,경기도
4459,sozja30,357370,30,남자,잡지광고,모바일,개인,일반,113,30-34,경상북도
4460,spark127,108240,44,남자,잡지광고,PC,사업자,사업자,0,40-44,전라북도
4461,sparkskw,1965715,50,남자,블로그광고,모바일,사업자,사업자,297,50-54,대전광역시
4462,spc272,124250,46,남자,인터넷검색,PC,개인,일반,0,45-49,경상남도
4463,spoholic,1586780,30,남자,카카오톡광고,모바일,사업자,사업자,256,30-34,광주광역시
4464,springhi737a,46750,44,남자,전단지광고,모바일,사업자,사업자,0,40-44,경기도
4465,sr220ja,273880,42,남자,SNS광고,모바일,사업자,사업자,502,40-44,경기도
4466,srs016,664100,31,남자,이메일광고,PC,사업자,사업자,353,30-34,경기도
4467,srsj002,135240,42,남자,잡지광고,PC,사업자,사업자,174,40-44,경상남도
4468,ss0022,1066930,26,남자,전단지광고,PC,사업자,사업자,161,25-29,대구광역시
4469,ss7050,53000,45,남자,SNS광고,모바일,개인,일반,367,45-49,경기도
4470,ssa5335,586270,26,남자,지인추천,모바일,사업자,사업자,28,25-29,경기도
4471,ssa969800,97870,45,남자,블로그광고,PC,사업자,사업자,0,45-49,세종특별자치시
4472,ssamg,231340,45,남자,잡지광고,PC,사업자,사업자,17,45-49,경상남도
4473,sseny2000,454950,38,여자,전단지광고,모바일,사업자,사업자,36,35-39,경기도
4474,sseong279,103300,46,남자,인터넷검색,모바일,사업자,일반,0,45-49,충청북도
4475,ssh9278,88300,42,남자,블로그광고,PC,사업자,사업자,138,40-44,서울특별시
4476,ssi8834,624140,28,여자,잡지광고,모바일,사업자,사업자,228,25-29,경상남도
4477,ssmm486,272220,43,남자,전단지광고,모바일,사업자,사업자,145,40-44,울산광역시
4478,ssn85,168040,45,남자,잡지광고,모바일,사업자,사업자,0,45-49,부산광역시
4479,ssss4175,463030,43,남자,전단지광고,PC,사업자,사업자,40,40-44,경기도
4480,sssuayo,801190,36,남자,카카오톡광고,모바일,개인,일반,140,35-39,경상남도
4481,ssumer11,487910,50,남자,전단지광고,PC,사업자,사업자,0,50-54,전라남도
4482,ssunday2,218810,37,남자,전단지광고,모바일,사업자,사업자,61,35-39,전라북도
4483,ssuniama,235300,46,남자,기타,PC,사업자,사업자,56,45-49,경상남도
4484,ssy3800,60280,45,남자,전단지광고,PC,사업자,사업자,0,45-49,부산광역시
4485,ssy680607,242500,42,남자,블로그광고,PC,사업자,사업자,8,40-44,경기도
4486,ssyj97,187000,48,남자,블로그광고,PC,개인,일반,20,45-49,서울특별시
4487,st11,28900,34,남자,잡지광고,모바일,사업자,사업자,121,30-34,전라남도
4488,starchan1919,2508680,40,여자,지인추천,PC,사업자,사업자,281,40-44,부산광역시
4489,starkwak328,152470,34,남자,인터넷검색,PC,사업자,사업자,22,30-34,서울특별시
4490,starosc,518150,32,남자,이메일광고,PC,사업자,사업자,239,30-34,경기도
4491,statelyjin,460850,48,남자,전단지광고,모바일,개인,일반,0,45-49,경상북도
4492,statler3,698570,23,남자,잡지광고,모바일,사업자,사업자,201,20-24,충청남도
4493,stay1214,148650,37,남자,전단지광고,모바일,사업자,사업자,3,35-39,인천광역시
4494,stgm06,101400,48,남자,블로그광고,PC,개인,일반,0,45-49,경기도
4495,stllera,603500,42,여자,블로그광고,PC,사업자,사업자,181,40-44,대구광역시
4496,stm0801,3928020,40,남자,지인추천,모바일,사업자,사업자,171,40-44,경상남도
4497,strawberry,101780,46,남자,전단지광고,모바일,개인,일반,250,45-49,서울특별시
4498,styshjyj,91670,47,남자,블로그광고,PC,개인,일반,0,45-49,서울특별시
4499,subesube111,59670,44,남자,기타,모바일,사업자,사업자,0,40-44,부산광역시
4500,subin98100,351710,47,남자,잡지광고,모바일,개인,일반,0,45-49,경상남도
4501,subt6615,378930,34,남자,잡지광고,PC,사업자,사업자,70,30-34,전라남도
4502,sugar1956,3805220,40,여자,인터넷검색,PC,사업자,사업자,229,40-44,경상남도
4503,suhms67,93810,45,남자,기타,PC,사업자,사업자,1,45-49,인천광역시
4504,sujinlee99,1254450,23,여자,지인추천,PC,개인,일반,49,20-24,경기도
4505,sujung0401,134500,47,남자,SNS광고,모바일,개인,일반,82,45-49,경기도
4506,sukpigbank40,4511530,29,남자,카카오톡광고,모바일,사업자,사업자,269,25-29,경상남도
4507,sul1124,53600,43,남자,SNS광고,모바일,개인,사업자,0,40-44,경상북도
4508,sun0303,337720,45,남자,전단지광고,모바일,사업자,사업자,45,45-49,충청북도
4509,sun1315,480660,39,남자,잡지광고,모바일,사업자,사업자,46,35-39,강원도
4510,sun730805,185720,43,남자,잡지광고,PC,사업자,사업자,268,40-44,강원도
4511,sun8716,346150,28,여자,잡지광고,모바일,사업자,사업자,342,25-29,서울특별시
4512,sunandannie,63070,46,남자,전단지광고,모바일,사업자,일반,0,45-49,서울특별시
4513,sunchi2308,249330,46,남자,블로그광고,PC,사업자,일반,16,45-49,전라북도
4514,sunga0121,1634240,22,여자,카카오톡광고,모바일,사업자,사업자,655,20-24,울산광역시
4515,sunggong66,944950,50,남자,인터넷검색,PC,사업자,일반,1,50-54,서울특별시
4516,sunhae,494555,49,남자,지인추천,PC,사업자,사업자,0,45-49,경기도
4517,suni9118,25570,47,남자,SNS광고,모바일,개인,일반,0,45-49,경상북도
4518,sunnylaw99,136200,39,여자,SNS광고,모바일,개인,사업자,297,35-39,서울특별시
4519,sunsun0507,230100,46,남자,잡지광고,모바일,사업자,사업자,0,45-49,제주특별자치도
4520,sunwoo3334,1152220,25,남자,잡지광고,모바일,사업자,사업자,165,25-29,충청남도
4521,sus3860,813250,50,남자,전단지광고,모바일,사업자,사업자,257,50-54,경상남도
4522,susdlzja,87120,44,남자,잡지광고,PC,사업자,사업자,0,40-44,부산광역시
4523,sushincook,392740,37,남자,지인추천,모바일,사업자,딜러 유치 회원,27,35-39,부산광역시
4524,susichun,59990,44,남자,전단지광고,모바일,사업자,사업자,1,40-44,광주광역시
4525,susu2115,155770,39,남자,전단지광고,모바일,개인,일반,58,35-39,부산광역시
4526,sususu7,185680,39,남자,인터넷검색,PC,개인,일반,15,35-39,경기도
4527,sw6342846,1139510,40,여자,SNS광고,모바일,사업자,사업자,231,40-44,경상남도
4528,swallow17kna,722920,43,남자,잡지광고,모바일,사업자,사업자,302,40-44,경기도
4529,sweet0002,1103460,25,남자,전단지광고,모바일,사업자,사업자,81,25-29,부산광역시
4530,sweety7670,188880,40,남자,기타,PC,사업자,사업자,21,40-44,서울특별시
4531,swk2041,1040700,22,남자,잡지광고,PC,사업자,사업자,192,20-24,경기도
4532,swlee6979,1306500,40,남자,잡지광고,모바일,개인,일반,345,40-44,대전광역시
4533,swoo2999,299280,50,남자,블로그광고,모바일,개인,사업자,31,50-54,서울특별시
4534,sws1784,1021160,40,남자,잡지광고,모바일,사업자,사업자,41,40-44,서울특별시
4535,sy3927,55800,47,남자,블로그광고,PC,개인,일반,0,45-49,전라남도
4536,syc4806,332250,41,남자,기타,PC,사업자,사업자,325,40-44,경기도
4537,sydmir,456140,31,여자,카카오톡광고,모바일,사업자,사업자,75,30-34,서울특별시
4538,syhan080603,53900,44,남자,블로그광고,PC,개인,사업자,0,40-44,서울특별시
4539,syobjs,60000,43,남자,블로그광고,PC,사업자,사업자,0,40-44,인천광역시
4540,sys7597,43000,47,여자,블로그광고,PC,개인,일반,0,45-49,경기도
4541,t0553652666,372900,44,남자,지인추천,PC,사업자,딜러 유치 회원,4,40-44,경상남도
4542,t2037721,315880,43,남자,지인추천,PC,사업자,딜러 유치 회원,109,40-44,부산광역시
4543,t2056447,84810,47,남자,지인추천,PC,사업자,딜러 유치 회원,0,45-49,부산광역시
4544,t2066088,1369160,43,남자,지인추천,PC,사업자,딜러 유치 회원,137,40-44,부산광역시
4545,t2135,303160,37,남자,지인추천,PC,사업자,딜러 유치 회원,161,35-39,경상남도
4546,t2358992,92380,48,남자,지인추천,PC,사업자,딜러 유치 회원,0,45-49,울산광역시
4547,t2372250,727860,48,남자,지인추천,PC,사업자,딜러 유치 회원,123,45-49,울산광역시
4548,t2374114,5004070,40,남자,지인추천,PC,사업자,딜러 유치 회원,233,40-44,울산광역시
4549,t2376998,3642750,40,남자,지인추천,PC,사업자,딜러 유치 회원,191,40-44,울산광역시
4550,t2378821,261640,49,남자,지인추천,PC,사업자,딜러 유치 회원,66,45-49,울산광역시
4551,t2384747,913040,47,남자,지인추천,PC,사업자,딜러 유치 회원,90,45-49,울산광역시
4552,t2388992,330660,37,남자,지인추천,PC,사업자,딜러 유치 회원,151,35-39,울산광역시
4553,t2398989,1844520,35,남자,지인추천,PC,사업자,딜러 유치 회원,258,35-39,울산광역시
4554,t2420393,394650,49,남자,지인추천,PC,사업자,딜러 유치 회원,9,45-49,부산광역시
4555,t2545555,61970,47,남자,지인추천,PC,사업자,딜러 유치 회원,0,45-49,부산광역시
4556,t2624998,293260,38,남자,지인추천,PC,사업자,딜러 유치 회원,219,35-39,경상남도
4557,t293656,246580,36,남자,지인추천,PC,사업자,딜러 유치 회원,112,35-39,부산광역시
4558,t3163447,251100,36,남자,지인추천,PC,사업자,일반,86,35-39,부산광역시
4559,t3342705,376090,52,남자,지인추천,PC,사업자,딜러 유치 회원,0,50-54,경상남도
4560,t3343363,8912690,29,남자,지인추천,PC,사업자,딜러 유치 회원,327,25-29,경상남도
4561,t3361446,417640,79,남자,지인추천,PC,사업자,딜러 유치 회원,161,75-79,부산광역시
4562,t3380578,83110,47,남자,지인추천,PC,사업자,딜러 유치 회원,0,45-49,경상남도
4563,t3628300,45190,45,남자,지인추천,PC,사업자,사업자,6,45-49,부산광역시
4564,t3638280,170940,46,남자,지인추천,PC,사업자,딜러 유치 회원,0,45-49,경상남도
4565,t3645622,408060,45,남자,지인추천,PC,사업자,딜러 유치 회원,316,45-49,경상남도
4566,t3659996,214110,29,남자,지인추천,PC,사업자,딜러 유치 회원,232,25-29,경상남도
4567,t3676022,478170,58,남자,지인추천,PC,사업자,딜러 유치 회원,0,55-59,경상남도
4568,t3823032,347570,34,남자,지인추천,PC,사업자,딜러 유치 회원,16,30-34,경상남도
4569,t3861388,54120,47,남자,지인추천,PC,사업자,딜러 유치 회원,0,45-49,경상남도
4570,t5005,58410,47,남자,지인추천,PC,사업자,딜러 유치 회원,0,45-49,부산광역시
4571,t5064148,548680,44,여자,지인추천,PC,사업자,딜러 유치 회원,85,40-44,부산광역시
4572,t5074320,287040,34,남자,지인추천,PC,사업자,딜러 유치 회원,137,30-34,부산광역시
4573,t5079555,1168640,70,남자,지인추천,PC,사업자,딜러 유치 회원,130,70-74,부산광역시
4574,t5155969,4132000,40,여자,지인추천,PC,사업자,딜러 유치 회원,242,40-44,부산광역시
4575,t5165561,375730,46,남자,지인추천,PC,사업자,딜러 유치 회원,1,45-49,부산광역시
4576,t5186867,2507530,40,남자,지인추천,PC,사업자,딜러 유치 회원,317,40-44,부산광역시
4577,t5210079,875910,23,남자,지인추천,PC,사업자,딜러 유치 회원,249,20-24,부산광역시
4578,t5212211,1102700,40,남자,지인추천,PC,사업자,딜러 유치 회원,181,40-44,경상남도
4579,t5213708,139310,40,남자,지인추천,PC,사업자,딜러 유치 회원,58,40-44,부산광역시
4580,t5230532,593120,60,남자,지인추천,PC,사업자,딜러 유치 회원,95,60-64,부산광역시
4581,t5231868,138710,44,남자,지인추천,PC,사업자,딜러 유치 회원,0,40-44,부산광역시
4582,t5263690,601300,77,남자,지인추천,PC,사업자,딜러 유치 회원,230,75-79,부산광역시
4583,t5269445,1787780,39,남자,지인추천,PC,사업자,딜러 유치 회원,237,35-39,부산광역시
4584,t5273035,94710,50,남자,지인추천,PC,사업자,딜러 유치 회원,21,50-54,부산광역시
4585,t5829393,182820,48,남자,지인추천,PC,사업자,딜러 유치 회원,4,45-49,부산광역시
4586,t6233638,411590,47,남자,지인추천,PC,사업자,일반,0,45-49,부산광역시
4587,t6258910,7349200,40,여자,지인추천,PC,사업자,딜러 유치 회원,274,40-44,부산광역시
4588,t6323638,260780,42,남자,지인추천,PC,사업자,사업자,3,40-44,부산광역시
4589,t6430643,348150,46,남자,지인추천,PC,사업자,딜러 유치 회원,44,45-49,부산광역시
4590,t7123,410500,48,남자,지인추천,PC,사업자,딜러 유치 회원,276,45-49,부산광역시
4591,t7280533,82170,47,남자,지인추천,PC,사업자,딜러 유치 회원,0,45-49,부산광역시
4592,t7283744,1268970,35,남자,지인추천,PC,사업자,딜러 유치 회원,291,35-39,부산광역시
4593,t7510966,182820,52,남자,지인추천,PC,사업자,딜러 유치 회원,88,50-54,부산광역시
4594,t7513063,84810,47,남자,지인추천,PC,사업자,딜러 유치 회원,0,45-49,부산광역시
4595,t7524141,285610,57,남자,지인추천,PC,사업자,딜러 유치 회원,3,55-59,부산광역시
4596,t7578060,514120,37,남자,지인추천,PC,사업자,딜러 유치 회원,194,35-39,부산광역시
4597,t7763136,2594090,40,여자,지인추천,PC,사업자,딜러 유치 회원,320,40-44,경상북도
