,ID,나이,성별,유입경로,유입기기,회원구분,구매여부,주소(동/읍/면),AgeGroup
5726,34663655@n,46,남자,SNS광고,모바일,일반,0,-,45-50
5727,kdh78955,46,남자,SNS광고,모바일,사업자,0,경상남도,45-50
5728,22727075@n,47,남자,기타,PC,일반,0,-,45-50
5729,88399380@n,47,남자,블로그광고,PC,일반,0,-,45-50
5730,cook1015,47,남자,전단지광고,PC,사업자,0,서울특별시,45-50
5731,37992611@n,42,남자,SNS광고,모바일,일반,0,-,40-45
5732,ymj2115,48,남자,인터넷검색,PC,일반,0,충청남도,45-50
5733,49848859@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5734,68210980@n,47,남자,블로그광고,PC,일반,0,-,45-50
5735,943964888@k,47,남자,SNS광고,모바일,일반,0,-,45-50
5736,a0314302121,43,남자,기타,PC,딜러 유치 회원,0,경기도,40-45
5737,handongwoo80,46,남자,잡지광고,PC,사업자,0,인천광역시,45-50
5738,mi3285,46,남자,기타,PC,사업자,0,울산광역시,45-50
5739,944596247@k,47,남자,SNS광고,모바일,일반,0,-,45-50
5740,apple831113,46,남자,전단지광고,모바일,사업자,0,부산광역시,45-50
5741,dreamtell0146,46,남자,잡지광고,모바일,사업자,0,충청북도,45-50
5742,ioi159357,44,남자,잡지광고,모바일,일반,0,경상남도,40-45
5743,jjgod110,46,남자,전단지광고,모바일,사업자,0,부산광역시,45-50
5744,Jun-13,46,남자,인터넷검색,PC,사업자,0,부산광역시,45-50
5745,k86040143,46,남자,전단지광고,모바일,사업자,0,부산광역시,45-50
5746,kbsman84,46,남자,전단지광고,모바일,사업자,0,충청북도,45-50
5747,kth0872,46,남자,전단지광고,모바일,사업자,0,부산광역시,45-50
5748,lhk2145,47,남자,SNS광고,모바일,일반,0,전라북도,45-50
5749,narea9370,47,남자,인터넷검색,PC,사업자,0,서울특별시,45-50
5750,pp790,33,남자,유튜브광고,PC,전화주문 고객,0,광주광역시,30-35
5751,pp794,34,남자,전단지광고,PC,전화주문 고객,0,경기도,30-35
5752,pp796,34,남자,유튜브광고,PC,전화주문 고객,0,인천광역시,30-35
5753,pp802,34,남자,유튜브광고,PC,전화주문 고객,0,경상남도,30-35
5754,pp813,35,남자,유튜브광고,PC,전화주문 고객,0,강원도,35-40
5755,psy3366,46,남자,전단지광고,모바일,사업자,0,부산광역시,45-50
5756,zxc0712,47,남자,잡지광고,PC,일반,0,강원도,45-50
5757,37693039@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5758,73482723@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5759,945287791@k,47,남자,SNS광고,모바일,일반,0,-,45-50
5760,945556822@k,47,남자,SNS광고,모바일,일반,0,-,45-50
5761,choha72,38,남자,전단지광고,모바일,사업자,0,경상북도,35-40
5762,dbsenrl81,46,남자,블로그광고,PC,사업자,0,인천광역시,45-50
5763,hangyuseok,46,남자,전단지광고,모바일,사업자,0,인천광역시,45-50
5764,hbsh23,46,남자,인터넷검색,PC,일반,0,경기도,45-50
5765,janhok79,47,남자,전단지광고,PC,사업자,0,전라남도,45-50
5766,kmj0302,47,남자,전단지광고,모바일,사업자,0,인천광역시,45-50
5767,nass57211,46,남자,인터넷검색,PC,일반,0,경상북도,45-50
5768,nini5553,46,남자,전단지광고,모바일,사업자,0,대구광역시,45-50
5769,okokc6099,47,남자,지인추천,모바일,사업자,0,경상북도,45-50
5770,ori4155,46,남자,전단지광고,모바일,사업자,0,경기도,45-50
5771,pp818,36,남자,유튜브광고,PC,전화주문 고객,0,강원도,35-40
5772,pp828,33,남자,전단지광고,PC,전화주문 고객,0,울산광역시,30-35
5773,pp831,33,남자,유튜브광고,PC,전화주문 고객,0,경상남도,30-35
5774,real2meang,47,남자,전단지광고,모바일,사업자,0,충청남도,45-50
5775,u8849,48,남자,지인추천,PC,사업자,0,울산광역시,45-50
5776,141356207@n,47,남자,블로그광고,PC,일반,0,-,45-50
5777,50143346@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5778,79262602@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5779,92274606@n,46,남자,SNS광고,모바일,일반,0,-,45-50
5780,946342099@k,48,남자,블로그광고,PC,일반,0,울산광역시,45-50
5781,946352970@k,47,남자,SNS광고,모바일,일반,0,-,45-50
5782,94852680@n,47,남자,블로그광고,PC,일반,0,-,45-50
5783,badapark,46,남자,전단지광고,PC,사업자,0,제주특별자치도,45-50
5784,bosshymen,46,남자,전단지광고,모바일,사업자,0,대구광역시,45-50
5785,ck7882,47,남자,전단지광고,모바일,사업자,0,충청남도,45-50
5786,eun5677,46,남자,전단지광고,모바일,사업자,0,대전광역시,45-50
5787,giin53,47,남자,전단지광고,PC,사업자,0,경기도,45-50
5788,jdschoi,46,남자,전단지광고,모바일,사업자,0,경상남도,45-50
5789,k633075,46,남자,기타,모바일,사업자,0,경기도,45-50
5790,kimsj1201,46,남자,전단지광고,모바일,사업자,0,충청북도,45-50
5791,no1gp,46,남자,잡지광고,모바일,사업자,0,경기도,45-50
5792,pkj2030719,46,남자,블로그광고,PC,사업자,0,경상남도,45-50
5793,pp887,35,남자,전단지광고,PC,전화주문 고객,0,제주특별자치도,35-40
5794,pp888,33,남자,유튜브광고,PC,전화주문 고객,0,충청남도,30-35
5795,pp890,33,남자,유튜브광고,PC,전화주문 고객,0,충청남도,30-35
5796,seapoint,46,남자,전단지광고,PC,사업자,0,부산광역시,45-50
5797,t2549292,46,남자,지인추천,PC,딜러 유치 회원,0,부산광역시,45-50
5798,wjdgn0863,47,남자,전단지광고,모바일,사업자,0,부산광역시,45-50
5799,woose1111,47,남자,기타,모바일,일반,0,부산광역시,45-50
5800,yhy0461,47,남자,전단지광고,모바일,사업자,0,충청북도,45-50
5801,yoin3533,46,남자,전단지광고,PC,사업자,0,경기도,45-50
5802,danmuge10,46,남자,전단지광고,PC,사업자,0,인천광역시,45-50
5803,glamcook,47,남자,인터넷검색,모바일,사업자,0,경기도,45-50
5804,ksc7885,46,남자,전단지광고,모바일,사업자,0,대구광역시,45-50
5805,pp897,34,남자,유튜브광고,PC,전화주문 고객,0,경상북도,30-35
5806,pp910,33,남자,유튜브광고,PC,전화주문 고객,0,울산광역시,30-35
5807,rosajiya,47,남자,전단지광고,PC,사업자,0,경기도,45-50
5808,sm3923,46,남자,SNS광고,모바일,사업자,0,경기도,45-50
5809,t3842727,46,남자,지인추천,PC,딜러 유치 회원,0,경상남도,45-50
5810,wltnsdud,46,남자,잡지광고,모바일,사업자,0,충청북도,45-50
5811,61672111@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5812,8538991@n,47,남자,블로그광고,PC,일반,0,-,45-50
5813,947675833@k,47,남자,SNS광고,모바일,일반,0,-,45-50
5814,ih7609,46,남자,전단지광고,모바일,사업자,0,전라북도,45-50
5815,immusima,46,남자,기타,모바일,사업자,0,서울특별시,45-50
5816,sskk6569,46,남자,잡지광고,PC,사업자,0,제주특별자치도,45-50
5817,topz23,47,남자,전단지광고,모바일,사업자,0,전라남도,45-50
5818,41716139@n,45,남자,블로그광고,PC,일반,0,-,45-50
5819,ghg5029,47,남자,전단지광고,모바일,일반,0,강원도,45-50
5820,zman2001,46,남자,전단지광고,모바일,사업자,0,경상남도,45-50
5821,1069142@n,45,남자,블로그광고,PC,일반,0,-,45-50
5822,27736798@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5823,ccdd2468,47,남자,인터넷검색,모바일,일반,0,서울특별시,45-50
5824,hazzang,43,남자,전단지광고,모바일,사업자,0,대전광역시,40-45
5825,jdh0007,47,남자,잡지광고,모바일,사업자,0,경상북도,45-50
5826,js1203r,46,여자,인터넷검색,모바일,사업자,0,대구광역시,45-50
5827,pp923,33,남자,전단지광고,PC,전화주문 고객,0,충청북도,30-35
5828,ki5936,46,남자,전단지광고,PC,사업자,0,충청북도,45-50
5829,pp933,33,남자,전단지광고,PC,전화주문 고객,0,전라남도,30-35
5830,pp936,38,남자,유튜브광고,PC,전화주문 고객,0,경상북도,35-40
5831,21923916@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5832,2926447@n,47,남자,블로그광고,PC,일반,0,-,45-50
5833,35958588@n,42,남자,블로그광고,PC,일반,0,경기도,40-45
5834,950357194@k,47,남자,SNS광고,모바일,일반,0,-,45-50
5835,dnjsqls0705,47,남자,잡지광고,모바일,일반,0,전라남도,45-50
5836,hanjubang,46,남자,전단지광고,모바일,사업자,0,광주광역시,45-50
5837,ja001004,46,남자,잡지광고,모바일,사업자,0,충청북도,45-50
5838,ryu1714,46,남자,전단지광고,PC,일반,0,경상북도,45-50
5839,sowel0401,47,남자,전단지광고,모바일,사업자,0,대구광역시,45-50
5840,wltnals75,47,남자,전단지광고,모바일,사업자,0,부산광역시,45-50
5841,518973902@g,45,남자,SNS광고,모바일,일반,0,-,45-50
5842,951223466@k,46,남자,SNS광고,모바일,일반,0,-,45-50
5843,kangwj00,47,남자,전단지광고,모바일,사업자,0,충청북도,45-50
5844,sidaeng,46,남자,전단지광고,PC,사업자,0,서울특별시,45-50
5845,sungwan77,46,남자,SNS광고,모바일,사업자,0,경상남도,45-50
5846,13683098@n,46,남자,SNS광고,모바일,일반,0,-,45-50
5847,78415219@n,47,남자,블로그광고,PC,일반,0,-,45-50
5848,cibo3767,46,남자,전단지광고,PC,사업자,0,부산광역시,45-50
5849,dodam,47,남자,전단지광고,모바일,사업자,0,울산광역시,45-50
5850,gujae11,47,남자,전단지광고,PC,일반,0,-,45-50
5851,hs2721,43,남자,지인추천,PC,딜러 유치 회원,0,울산광역시,40-45
5852,hsj3334,46,남자,전단지광고,PC,사업자,0,대전광역시,45-50
5853,jayj,47,남자,전단지광고,PC,사업자,0,제주특별자치도,45-50
5854,mpcj21c,46,남자,인터넷검색,모바일,사업자,0,경상남도,45-50
5855,sso0569,47,남자,전단지광고,모바일,일반,0,충청북도,45-50
5856,10904383@n,47,남자,SNS광고,모바일,일반,0,경상북도,45-50
5857,bh1093,25,남자,카카오톡광고,모바일,사업자,0,부산광역시,25-30
5858,codbf1026,45,남자,전단지광고,PC,일반,0,경기도,45-50
5859,oceantoyou,46,남자,잡지광고,PC,사업자,0,강원도,45-50
5860,as1153,47,남자,인터넷검색,모바일,일반,0,경상북도,45-50
5861,og626,47,남자,전단지광고,PC,사업자,0,충청북도,45-50
5862,65411818@n,47,남자,블로그광고,PC,일반,0,-,45-50
5863,953953541@k,47,남자,SNS광고,모바일,일반,0,-,45-50
5864,epsl8434,47,남자,잡지광고,모바일,사업자,0,제주특별자치도,45-50
5865,goodksh1024,46,남자,전단지광고,모바일,사업자,0,광주광역시,45-50
5866,lws80253,46,남자,전단지광고,PC,사업자,0,제주특별자치도,45-50
5867,pp978,34,남자,유튜브광고,PC,전화주문 고객,0,경상남도,30-35
5868,pp985,47,남자,블로그광고,PC,전화주문 고객,0,제주특별자치도,45-50
5869,sanghee1190,46,남자,전단지광고,PC,사업자,0,경상남도,45-50
5870,sklhs1411,46,남자,잡지광고,모바일,일반,0,충청남도,45-50
5871,29452629@n,45,남자,SNS광고,모바일,일반,0,-,45-50
5872,7869267@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5873,kchorong8,47,남자,블로그광고,PC,사업자,0,부산광역시,45-50
5874,lapizza,46,남자,지인추천,PC,딜러 유치 회원,0,부산광역시,45-50
5875,tnral8474,46,남자,잡지광고,모바일,사업자,0,경상남도,45-50
5876,yese4545,46,남자,기타,모바일,사업자,0,전라남도,45-50
5877,zipgomu43,48,남자,전단지광고,모바일,사업자,0,경상남도,45-50
5878,20405928@n,48,남자,블로그광고,모바일,일반,0,경기도,45-50
5879,785437@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5880,jdy9845,46,남자,인터넷검색,PC,사업자,0,경기도,45-50
5881,papa112,47,남자,잡지광고,PC,일반,0,전라북도,45-50
5882,godpcss,37,남자,기타,PC,일반,0,부산광역시,35-40
5883,kmstwo0317,46,남자,기타,모바일,일반,0,경상남도,45-50
5884,ondal7725,36,남자,카카오톡광고,모바일,사업자,0,부산광역시,35-40
5885,pp1006,34,남자,유튜브광고,PC,전화주문 고객,0,충청남도,30-35
5886,stylusad,47,남자,전단지광고,PC,사업자,0,충청남도,45-50
5887,ulsan1126,46,남자,지인추천,모바일,딜러 유치 회원,0,울산광역시,45-50
5888,91269514@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5889,aja1052,46,남자,인터넷검색,모바일,사업자,0,대전광역시,45-50
5890,erikaksa,44,남자,인터넷검색,PC,일반,0,대구광역시,40-45
5891,pp1012,34,남자,유튜브광고,PC,전화주문 고객,0,강원도,30-35
5892,zz247365,47,남자,전단지광고,모바일,사업자,0,충청남도,45-50
5893,sken513,47,남자,잡지광고,모바일,일반,0,강원도,45-50
5894,11095766@n,44,남자,SNS광고,모바일,일반,0,-,40-45
5895,40563420@n,32,남자,카카오톡광고,모바일,일반,0,-,30-35
5896,bbj8358,47,남자,전단지광고,PC,사업자,0,경기도,45-50
5897,pp1016,35,남자,유튜브광고,PC,전화주문 고객,0,대전광역시,35-40
5898,hay2667,47,남자,전단지광고,모바일,사업자,0,충청남도,45-50
5899,58986110@n,47,남자,블로그광고,PC,일반,0,-,45-50
5900,960579093@k,47,남자,SNS광고,모바일,일반,0,-,45-50
5901,hayanamja,46,남자,전단지광고,PC,사업자,0,전라남도,45-50
5902,wlgns1053,28,남자,잡지광고,모바일,사업자,0,전라남도,25-30
5903,zxc3333333,46,남자,지인추천,모바일,딜러 유치 회원,0,울산광역시,45-50
5904,sanjeong00,46,남자,블로그광고,PC,사업자,0,부산광역시,45-50
5905,jk0082,46,남자,전단지광고,PC,사업자,0,충청북도,45-50
5906,kt101023,47,남자,인터넷검색,모바일,일반,0,경상남도,45-50
5907,shs226,47,남자,전단지광고,PC,사업자,0,대전광역시,45-50
5908,40254978@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5909,924634738@k,47,남자,SNS광고,모바일,일반,0,-,45-50
5910,smilecall,47,남자,전단지광고,PC,일반,0,-,45-50
5911,21006101@n,47,남자,블로그광고,PC,일반,0,-,45-50
5912,42744188@n,41,남자,SNS광고,모바일,일반,0,-,40-45
5913,pp1052,35,남자,유튜브광고,PC,전화주문 고객,0,전라남도,35-40
5914,36424530@n,46,남자,블로그광고,PC,일반,0,-,45-50
5915,53400180@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5916,54094167@n,47,남자,블로그광고,PC,일반,0,-,45-50
5917,djkeun,46,남자,지인추천,모바일,딜러 유치 회원,0,울산광역시,45-50
5918,ocw1053,47,남자,전단지광고,모바일,일반,0,제주특별자치도,45-50
5919,victorychk,46,남자,블로그광고,PC,사업자,0,경상북도,45-50
5920,9759706@n,46,남자,블로그광고,PC,일반,0,-,45-50
5921,ss478045,47,남자,잡지광고,모바일,사업자,0,인천광역시,45-50
5922,23870855@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5923,967486068@k,47,남자,SNS광고,모바일,일반,0,-,45-50
5924,lilyjh104,47,남자,인터넷검색,모바일,사업자,0,경기도,45-50
5925,kings4220,47,남자,전단지광고,PC,사업자,0,대구광역시,45-50
5926,pp1062,37,남자,유튜브광고,PC,전화주문 고객,0,경상남도,35-40
5927,t3213181,48,남자,지인추천,PC,딜러 유치 회원,0,경상남도,45-50
5928,yksn3906,47,남자,잡지광고,모바일,사업자,0,충청북도,45-50
5929,23647481@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5930,968353961@k,47,남자,SNS광고,모바일,일반,0,-,45-50
5931,968583382@k,47,남자,SNS광고,모바일,일반,0,-,45-50
5932,yunsuk6085,47,남자,잡지광고,모바일,일반,0,-,45-50
5933,gks1027,46,남자,인터넷검색,모바일,사업자,0,경상남도,45-50
5934,pp1066,34,남자,유튜브광고,PC,전화주문 고객,0,부산광역시,30-35
5935,tutu0205,46,남자,SNS광고,모바일,딜러 유치 회원,0,울산광역시,45-50
5936,137956773@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5937,14089381@n,46,남자,SNS광고,모바일,일반,0,-,45-50
5938,34278702@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5939,94457860@n,46,남자,SNS광고,모바일,일반,0,-,45-50
5940,phjhanwoo,46,남자,인터넷검색,모바일,사업자,0,대구광역시,45-50
5941,qansz1368,47,남자,지인추천,모바일,일반,0,울산광역시,45-50
5942,ybs2918,47,남자,전단지광고,모바일,일반,0,제주특별자치도,45-50
5943,131399163@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5944,975747677@k,46,남자,SNS광고,모바일,일반,0,-,45-50
5945,algy1041,46,남자,전단지광고,모바일,사업자,0,충청남도,45-50
5946,bysp8825,46,남자,전단지광고,모바일,사업자,0,충청북도,45-50
5947,jua0603,46,남자,인터넷검색,모바일,사업자,0,대구광역시,45-50
5948,k002094,42,남자,지인추천,PC,일반,0,부산광역시,40-45
5949,oksanm12,46,남자,전단지광고,모바일,사업자,0,충청북도,45-50
5950,117316436@n,45,남자,지인추천,모바일,일반,0,-,45-50
5951,71833053@n,46,남자,SNS광고,모바일,일반,0,경기도,45-50
5952,craftkhm3,46,남자,인터넷검색,모바일,사업자,0,충청남도,45-50
5953,22602597@n,47,남자,SNS광고,모바일,일반,0,-,45-50
5954,my4200,44,남자,SNS광고,모바일,일반,0,서울특별시,40-45
5955,roji1224,46,남자,인터넷검색,모바일,사업자,0,경기도,45-50
